item_id,app_id,human_label,title,text,updated
appstore_585027354_14402557431,585027354,2,Big Brother,"It works.  I use this all the time, but it feels like Im submitting to big brother every time.  Im looking for a noninvasive alternative",2026-08-08T05:01:22-07:00
appstore_585027354_14402044426,585027354,5,Reseña,Excelente aplicación,2026-08-08T01:36:32-07:00
appstore_585027354_14401339961,585027354,5,Open,Ja das,2026-08-07T20:25:07-07:00
appstore_585027354_14401161394,585027354,1,Depart time no longer showing,Doesn’t show the time you need to depart when arrival time is set.,2026-08-07T19:13:23-07:00
appstore_585027354_14401101540,585027354,1,Fix nyc transit maps,"NYC is a major city. How do you have station entrances off by several blocks? Ewr trains to the city are buggy. It’s 2026, fix it. Stop being bad at your jobs.",2026-08-07T18:49:51-07:00
appstore_585027354_14400980022,585027354,1,Finding nearby shops,Nearby location should be given rather than running to a 3 mile radius away from the place where we are instead of having it next to the searchers location . This is very worst product in searching of nearby.,2026-08-07T18:02:31-07:00
appstore_585027354_14400753234,585027354,5,Good service,She help me out …make sure yall go check this place out! Ask for Becky!,2026-08-07T16:32:14-07:00
appstore_585027354_14400635936,585027354,1,Traveling…,The app will not allow me to select two different locations and then plot a route between the two points.  It requires one location and where ever I happen to be.  Very frustrating.,2026-08-07T15:45:12-07:00
appstore_585027354_14400621433,585027354,5,Can you s,Rccellent honest,2026-08-07T15:39:21-07:00
appstore_585027354_14400581277,585027354,1,"UBMD, Amherst, NY",“First do no harm.” Withholding medical treatment is unethical. I won’t rest till that’s vindicated. I WAS a very ill patient and you allowed your title and risked your reputation to punish me.,2026-08-07T15:23:21-07:00
appstore_585027354_14400570238,585027354,1,Chose the most unoptimal route,I could have stayed on a single road and made one turn but instead routed me 3 turns through a school zone with multiple lights and unprotected lefts. Never again,2026-08-07T15:19:00-07:00
appstore_585027354_14400561038,585027354,1,DESPISE NEW FEATURES,Google Maps has long been my go to but the newest update makes it incredibly annoying to use. I hate that I cannot turn off any ai features and that alone has me looking for alternative apps. This app is also incredibly useless if you make one wrong turn or miss a turn. It takes forever to re-route—so long that I have had to park and restart the route instead of just driving blind and hoping Google Maps figured out where I am (spoiler it hasn’t). This is absolutely unacceptable and makes the app almost unusable to me. The whole reason I’m using maps is because I don’t know where I’m going and I need Google Maps to QUICKLY re-route so I can get to my destination safely. I also find the new interface incredibly ugly. It’s just similar enough to feel like it’s off but not different enough to feel intentional. Horrible horrible horrible update and if it isn’t fixed soon I’m leaving Google Maps forever.,2026-08-07T15:15:21-07:00
appstore_585027354_14400430543,585027354,5,Service Experts,"Ronald, the technician from Service Experts was fabulous. Very knowledgeable, professional, and pleasant.",2026-08-07T14:24:37-07:00
appstore_585027354_14400356476,585027354,5,Good flowers,Betty was absolutely great,2026-08-07T13:56:27-07:00
appstore_585027354_14400342614,585027354,5,Mira Que Papa,Excelente lugar!!! Exquisita las Papas WoW. Pedí la Papa Asada de Pernil Love it!!!!! Tienes que probarla. Servicio súper amables y serviciales!!!,2026-08-07T13:51:15-07:00
appstore_585027354_14400327635,585027354,4,Very good,I first tried it I loved it had no delays always takes the fastest route,2026-08-07T13:45:36-07:00
appstore_585027354_14400079189,585027354,3,Getting worse?,Used to be an easy 5 stars. Lately with all the AI implementations it gives me changing directions constantly. Like when I’m coming up to a light it will change and say turn last minute. It’s insanely annoying.,2026-08-07T12:16:08-07:00
appstore_585027354_14400022103,585027354,5,Missy,"Thank you, Missy. You are awesome.",2026-08-07T11:56:30-07:00
appstore_585027354_14399972092,585027354,1,Worse app,I have to update every single time,2026-08-07T11:39:20-07:00
appstore_585027354_14399946046,585027354,2,not a good app.,i used to use waze until i found out it is under the jurisdiction of a foreign government that supports mass unalivimg. that app was great ofherwise. google maps is not great. i’ve been using it a week and already found ridiculous errors and inaccuracies and mistakes. the interface is trash. and they collect all your data. that trade off is hardly worth it. shocked at all the bootlickers giving it 5 stars and yet still admitting it is “not perfect”. strange that finding a navigation app with a enjoyable ux experience and decent privacy options is so difficult to find. people need to have better standards and awareness of what they’re giving up to use apps like google maps. bc the bar is LOW. if these companies really just want to aggressively aggregate my data at least make a good product. my god.,2026-08-07T11:30:25-07:00
appstore_585027354_14399872041,585027354,5,عالییییی,بود,2026-08-07T11:05:38-07:00
appstore_585027354_14399871114,585027354,1,Google Maps no longer opens from iMessages,"I have long been a fan of Google Maps - it’s way better than Apple Maps. But for several months now, any map link from a text message gets interrupted because Google Maps needs to update before it will open the map location. This is so frustrating that I’ve decided to switch back to Apple Maps. So frustrating.",2026-08-07T11:05:21-07:00
appstore_585027354_14399718563,585027354,2,Bugs and inconvenient at times,"- Doesn’t suggest the fastet route
- notifies of police too late during commute
- Why would you suggest a route that’s 10 min shorter?",2026-08-07T10:15:56-07:00
appstore_585027354_14399613415,585027354,1,App unfriendly,The app is not user friendly and it brings you the place you don’t wanna go.,2026-08-07T09:43:10-07:00
appstore_585027354_14399585623,585027354,5,Broskey,Lowkey soiiiiii goods me familia byeeeee,2026-08-07T09:34:40-07:00
appstore_585027354_14399550645,585027354,1,❌ UNUSABLE: AI Integration Ruined the Only Thing This App Needed to Do,"Google Maps used to be an essential tool, but ever since the forced AI integration, it has become actively dangerous and completely unreliable.The core function of a GPS app is to give accurate, safe, and factual driving directions. Now, the app is ""hallucinating"" basic traffic laws. It constantly screams at me to stop at a stop sign where there is actually a green traffic light, or worse, tells me there is a traffic light when I am approaching a blind stop sign. You cannot trust the audio cues anymore.Whatever machine learning models they are using to scan roads are failing miserably. The AI is so obsessed with cutting corners and over-analyzing driver patterns that it aggressively forces me off perfectly fine main roads. It constantly sends me down bizarre, stressful side-street detours just to ""save"" a hypothetical 30 seconds, completely ignoring the reality of the road.Google prioritized flashy AI buzzwords over basic driver safety. I don't want a conversational chatbot; I want to know when to turn without getting into an accident. Deleting this and switching to an app that actually knows what a stop sign looks like.",2026-08-07T09:24:04-07:00
appstore_585027354_14399548321,585027354,5,Container,Jeff and his wife are absolutely amazing to deal with. I bought 140 foot container and will be buying another Jason. The delivery driver is a great dude knows what he’s doing that container right where you want it if you are looking for a Shipping Container this is the place to call!,2026-08-07T09:23:22-07:00
appstore_585027354_14399284460,585027354,1,INFERIOR,Google Maps has gone downhill so fast—it’s hard to keep up with it failure.  Too many turns just not good anymore. Somebody get out there and fix this thing and stop giving updates that do nothing with the same stupid language to “make navigation easier.” That’s pure BS.,2026-08-07T08:05:33-07:00
